part_id,sday_id,dayofweek,month,year,day,wave
10868303,2021.01.19,2,1,2021,19,3
10868503,2021.01.19,2,1,2021,19,3
10868603,2021.01.19,2,1,2021,19,3
10868703,2021.01.19,2,1,2021,19,3
10868803,2021.01.19,2,1,2021,19,3
10869103,2021.01.19,2,1,2021,19,3
10869203,2021.01.19,2,1,2021,19,3
10869303,2021.01.19,2,1,2021,19,3
10869403,2021.01.19,2,1,2021,19,3
10869603,2021.01.19,2,1,2021,19,3
10869703,2021.01.19,2,1,2021,19,3
10869803,2021.01.20,3,1,2021,20,3
10870003,2021.01.19,2,1,2021,19,3
10870103,2021.01.19,2,1,2021,19,3
10870403,2021.01.22,5,1,2021,22,3
10870503,2021.01.19,2,1,2021,19,3
10870603,2021.01.19,2,1,2021,19,3
10870703,2021.01.19,2,1,2021,19,3
10870803,2021.01.19,2,1,2021,19,3
10871003,2021.01.19,2,1,2021,19,3
10871203,2021.01.20,3,1,2021,20,3
10871303,2021.01.19,2,1,2021,19,3
10871503,2021.01.19,2,1,2021,19,3
10871603,2021.01.19,2,1,2021,19,3
10872003,2021.01.19,2,1,2021,19,3
10872103,2021.01.20,3,1,2021,20,3
10872303,2021.01.19,2,1,2021,19,3
10872703,2021.01.19,2,1,2021,19,3
10872803,2021.01.19,2,1,2021,19,3
10872903,2021.01.19,2,1,2021,19,3
10873003,2021.01.19,2,1,2021,19,3
10873203,2021.01.19,2,1,2021,19,3
10873303,2021.01.19,2,1,2021,19,3
10873403,2021.01.20,3,1,2021,20,3
10873703,2021.01.19,2,1,2021,19,3
10874003,2021.01.20,3,1,2021,20,3
10874103,2021.01.19,2,1,2021,19,3
10874603,2021.01.19,2,1,2021,19,3
10874803,2021.01.20,3,1,2021,20,3
10874903,2021.01.19,2,1,2021,19,3
10875103,2021.01.19,2,1,2021,19,3
10875203,2021.01.19,2,1,2021,19,3
10875303,2021.01.19,2,1,2021,19,3
10875403,2021.01.19,2,1,2021,19,3
10875503,2021.01.19,2,1,2021,19,3
10875703,2021.01.19,2,1,2021,19,3
10875803,2021.01.19,2,1,2021,19,3
10876003,2021.01.19,2,1,2021,19,3
10876303,2021.01.19,2,1,2021,19,3
10876403,2021.01.19,2,1,2021,19,3
10876603,2021.01.19,2,1,2021,19,3
10876703,2021.01.19,2,1,2021,19,3
10876803,2021.01.19,2,1,2021,19,3
10876903,2021.01.19,2,1,2021,19,3
10877003,2021.01.19,2,1,2021,19,3
10877203,2021.01.20,3,1,2021,20,3
10877303,2021.01.19,2,1,2021,19,3
10877403,2021.01.23,6,1,2021,23,3
10877603,2021.01.19,2,1,2021,19,3
10877803,2021.01.19,2,1,2021,19,3
10877903,2021.01.19,2,1,2021,19,3
10878003,2021.01.19,2,1,2021,19,3
10878203,2021.01.19,2,1,2021,19,3
10878303,2021.01.19,2,1,2021,19,3
10878603,2021.01.20,3,1,2021,20,3
10878703,2021.01.19,2,1,2021,19,3
10878903,2021.01.19,2,1,2021,19,3
10879103,2021.01.20,3,1,2021,20,3
10879203,2021.01.19,2,1,2021,19,3
10879303,2021.01.19,2,1,2021,19,3
10879503,2021.01.19,2,1,2021,19,3
10879603,2021.01.19,2,1,2021,19,3
10879703,2021.01.20,3,1,2021,20,3
10879903,2021.01.19,2,1,2021,19,3
10880003,2021.01.19,2,1,2021,19,3
10880103,2021.01.19,2,1,2021,19,3
10880303,2021.01.19,2,1,2021,19,3
10880403,2021.01.21,4,1,2021,21,3
10880503,2021.01.20,3,1,2021,20,3
10880803,2021.01.19,2,1,2021,19,3
10881003,2021.01.19,2,1,2021,19,3
10881203,2021.01.19,2,1,2021,19,3
10881303,2021.01.19,2,1,2021,19,3
10881403,2021.01.20,3,1,2021,20,3
10881503,2021.01.19,2,1,2021,19,3
10881703,2021.01.20,3,1,2021,20,3
10881803,2021.01.20,3,1,2021,20,3
10881903,2021.01.20,3,1,2021,20,3
10882103,2021.01.20,3,1,2021,20,3
10882503,2021.01.19,2,1,2021,19,3
10882603,2021.01.20,3,1,2021,20,3
10882703,2021.01.20,3,1,2021,20,3
10882803,2021.01.19,2,1,2021,19,3
10882903,2021.01.20,3,1,2021,20,3
10883003,2021.01.20,3,1,2021,20,3
10883103,2021.01.21,4,1,2021,21,3
10883203,2021.01.19,2,1,2021,19,3
10883503,2021.01.20,3,1,2021,20,3
10883603,2021.01.20,3,1,2021,20,3
10883703,2021.01.19,2,1,2021,19,3
10883803,2021.01.19,2,1,2021,19,3
10884203,2021.01.19,2,1,2021,19,3
10884303,2021.01.19,2,1,2021,19,3
10884403,2021.01.19,2,1,2021,19,3
10884503,2021.01.21,4,1,2021,21,3
10884603,2021.01.20,3,1,2021,20,3
10884703,2021.01.19,2,1,2021,19,3
10884803,2021.01.20,3,1,2021,20,3
10885603,2021.01.19,2,1,2021,19,3
10885703,2021.01.19,2,1,2021,19,3
10885803,2021.01.19,2,1,2021,19,3
10885903,2021.01.19,2,1,2021,19,3
10886003,2021.01.19,2,1,2021,19,3
10886103,2021.01.20,3,1,2021,20,3
10886203,2021.01.19,2,1,2021,19,3
10886403,2021.01.19,2,1,2021,19,3
10886503,2021.01.20,3,1,2021,20,3
10886603,2021.01.19,2,1,2021,19,3
10887303,2021.01.19,2,1,2021,19,3
10887403,2021.01.19,2,1,2021,19,3
10887603,2021.01.20,3,1,2021,20,3
10887803,2021.01.20,3,1,2021,20,3
10887903,2021.01.19,2,1,2021,19,3
10888003,2021.01.19,2,1,2021,19,3
10888203,2021.01.19,2,1,2021,19,3
10888303,2021.01.19,2,1,2021,19,3
10888403,2021.01.19,2,1,2021,19,3
10888503,2021.01.19,2,1,2021,19,3
10888803,2021.01.19,2,1,2021,19,3
10888903,2021.01.20,3,1,2021,20,3
10889203,2021.01.19,2,1,2021,19,3
10889303,2021.01.20,3,1,2021,20,3
10889403,2021.01.20,3,1,2021,20,3
10889603,2021.01.19,2,1,2021,19,3
10889703,2021.01.19,2,1,2021,19,3
10889903,2021.01.19,2,1,2021,19,3
10890203,2021.01.20,3,1,2021,20,3
10890303,2021.01.23,6,1,2021,23,3
10890403,2021.01.19,2,1,2021,19,3
10890503,2021.01.19,2,1,2021,19,3
10890603,2021.01.23,6,1,2021,23,3
10890903,2021.01.19,2,1,2021,19,3
10891003,2021.01.20,3,1,2021,20,3
10891303,2021.01.19,2,1,2021,19,3
10891403,2021.01.19,2,1,2021,19,3
10891503,2021.01.19,2,1,2021,19,3
10891703,2021.01.19,2,1,2021,19,3
10891803,2021.01.20,3,1,2021,20,3
10891903,2021.01.19,2,1,2021,19,3
10892203,2021.01.20,3,1,2021,20,3
10892403,2021.01.19,2,1,2021,19,3
10892503,2021.01.19,2,1,2021,19,3
10892803,2021.01.19,2,1,2021,19,3
10892903,2021.01.19,2,1,2021,19,3
10893003,2021.01.19,2,1,2021,19,3
10893603,2021.01.19,2,1,2021,19,3
10893703,2021.01.19,2,1,2021,19,3
10893803,2021.01.19,2,1,2021,19,3
10894003,2021.01.19,2,1,2021,19,3
10894103,2021.01.20,3,1,2021,20,3
10894203,2021.01.19,2,1,2021,19,3
10894403,2021.01.19,2,1,2021,19,3
10894503,2021.01.19,2,1,2021,19,3
10894603,2021.01.19,2,1,2021,19,3
10894903,2021.01.19,2,1,2021,19,3
10895003,2021.01.21,4,1,2021,21,3
10895103,2021.01.19,2,1,2021,19,3
10895203,2021.01.19,2,1,2021,19,3
10895303,2021.01.20,3,1,2021,20,3
10895403,2021.01.19,2,1,2021,19,3
10895603,2021.01.19,2,1,2021,19,3
10895803,2021.01.19,2,1,2021,19,3
10896003,2021.01.19,2,1,2021,19,3
10896503,2021.01.19,2,1,2021,19,3
10896603,2021.01.19,2,1,2021,19,3
10896803,2021.01.19,2,1,2021,19,3
10896903,2021.01.19,2,1,2021,19,3
10897003,2021.01.19,2,1,2021,19,3
10897103,2021.01.20,3,1,2021,20,3
10897403,2021.01.19,2,1,2021,19,3
10897503,2021.01.20,3,1,2021,20,3
10897803,2021.01.19,2,1,2021,19,3
10898103,2021.01.20,3,1,2021,20,3
10898403,2021.01.20,3,1,2021,20,3
10898603,2021.01.19,2,1,2021,19,3
10898803,2021.01.20,3,1,2021,20,3
10898903,2021.01.19,2,1,2021,19,3
10899003,2021.01.19,2,1,2021,19,3
10899203,2021.01.19,2,1,2021,19,3
10899303,2021.01.19,2,1,2021,19,3
10899903,2021.01.19,2,1,2021,19,3
10900503,2021.01.19,2,1,2021,19,3
10901103,2021.01.19,2,1,2021,19,3
10901303,2021.01.19,2,1,2021,19,3
10901403,2021.01.20,3,1,2021,20,3
10901503,2021.01.20,3,1,2021,20,3
10901603,2021.01.19,2,1,2021,19,3
10901703,2021.01.19,2,1,2021,19,3
10902003,2021.01.20,3,1,2021,20,3
10902403,2021.01.19,2,1,2021,19,3
10902603,2021.01.20,3,1,2021,20,3
10902803,2021.01.19,2,1,2021,19,3
10902903,2021.01.19,2,1,2021,19,3
10903403,2021.01.19,2,1,2021,19,3
10903603,2021.01.19,2,1,2021,19,3
10903903,2021.01.25,1,1,2021,25,3
10904003,2021.01.20,3,1,2021,20,3
10904103,2021.01.19,2,1,2021,19,3
10904203,2021.01.19,2,1,2021,19,3
10904303,2021.01.24,0,1,2021,24,3
10904403,2021.01.20,3,1,2021,20,3
10904503,2021.01.19,2,1,2021,19,3
10904603,2021.01.20,3,1,2021,20,3
10905003,2021.01.22,5,1,2021,22,3
10905103,2021.01.21,4,1,2021,21,3
10905203,2021.01.19,2,1,2021,19,3
10905303,2021.01.21,4,1,2021,21,3
10905403,2021.01.22,5,1,2021,22,3
10905503,2021.01.19,2,1,2021,19,3
10905703,2021.01.19,2,1,2021,19,3
10905803,2021.01.20,3,1,2021,20,3
10905903,2021.01.25,1,1,2021,25,3
10906003,2021.01.20,3,1,2021,20,3
10906403,2021.01.19,2,1,2021,19,3
10906603,2021.01.19,2,1,2021,19,3
10906803,2021.01.19,2,1,2021,19,3
10907203,2021.01.23,6,1,2021,23,3
10907303,2021.01.19,2,1,2021,19,3
10907403,2021.01.19,2,1,2021,19,3
10907503,2021.01.19,2,1,2021,19,3
10907703,2021.01.25,1,1,2021,25,3
10907803,2021.01.21,4,1,2021,21,3
10907903,2021.01.19,2,1,2021,19,3
10908403,2021.01.20,3,1,2021,20,3
10908803,2021.01.19,2,1,2021,19,3
10908903,2021.01.23,6,1,2021,23,3
10909003,2021.01.21,4,1,2021,21,3
10909103,2021.01.19,2,1,2021,19,3
10909403,2021.01.21,4,1,2021,21,3
10909603,2021.01.19,2,1,2021,19,3
10909703,2021.01.19,2,1,2021,19,3
10909803,2021.01.25,1,1,2021,25,3
10909903,2021.01.19,2,1,2021,19,3
10910003,2021.01.19,2,1,2021,19,3
10910403,2021.01.19,2,1,2021,19,3
10910503,2021.01.19,2,1,2021,19,3
10910603,2021.01.19,2,1,2021,19,3
10910903,2021.01.19,2,1,2021,19,3
10911103,2021.01.19,2,1,2021,19,3
10911203,2021.01.19,2,1,2021,19,3
10911303,2021.01.20,3,1,2021,20,3
10911403,2021.01.20,3,1,2021,20,3
10911703,2021.01.19,2,1,2021,19,3
10911803,2021.01.24,0,1,2021,24,3
10912003,2021.01.19,2,1,2021,19,3
10912203,2021.01.19,2,1,2021,19,3
10912503,2021.01.20,3,1,2021,20,3
10912603,2021.01.20,3,1,2021,20,3
10912703,2021.01.19,2,1,2021,19,3
10912803,2021.01.19,2,1,2021,19,3
10913003,2021.01.19,2,1,2021,19,3
10913203,2021.01.20,3,1,2021,20,3
10913303,2021.01.20,3,1,2021,20,3
10913403,2021.01.19,2,1,2021,19,3
10913503,2021.01.19,2,1,2021,19,3
10913803,2021.01.21,4,1,2021,21,3
10913903,2021.01.19,2,1,2021,19,3
10914003,2021.01.20,3,1,2021,20,3
10914103,2021.01.19,2,1,2021,19,3
10914203,2021.01.21,4,1,2021,21,3
10914303,2021.01.19,2,1,2021,19,3
10914403,2021.01.19,2,1,2021,19,3
10914503,2021.01.19,2,1,2021,19,3
10914603,2021.01.19,2,1,2021,19,3
10914703,2021.01.19,2,1,2021,19,3
10914803,2021.01.19,2,1,2021,19,3
10914903,2021.01.19,2,1,2021,19,3
10915003,2021.01.19,2,1,2021,19,3
10915103,2021.01.19,2,1,2021,19,3
10915203,2021.01.19,2,1,2021,19,3
10915403,2021.01.19,2,1,2021,19,3
10915503,2021.01.21,4,1,2021,21,3
10915603,2021.01.19,2,1,2021,19,3
10915903,2021.01.19,2,1,2021,19,3
10916003,2021.01.20,3,1,2021,20,3
10916403,2021.01.20,3,1,2021,20,3
10916503,2021.01.19,2,1,2021,19,3
10916803,2021.01.20,3,1,2021,20,3
10917303,2021.01.21,4,1,2021,21,3
10917503,2021.01.19,2,1,2021,19,3
10917603,2021.01.19,2,1,2021,19,3
10917703,2021.01.19,2,1,2021,19,3
10917803,2021.01.19,2,1,2021,19,3
10917903,2021.01.19,2,1,2021,19,3
10918103,2021.01.19,2,1,2021,19,3
10918403,2021.01.19,2,1,2021,19,3
10918603,2021.01.19,2,1,2021,19,3
10918703,2021.01.19,2,1,2021,19,3
10918803,2021.01.20,3,1,2021,20,3
10918903,2021.01.19,2,1,2021,19,3
10919003,2021.01.19,2,1,2021,19,3
10919103,2021.01.19,2,1,2021,19,3
10919203,2021.01.19,2,1,2021,19,3
10919303,2021.01.19,2,1,2021,19,3
10919603,2021.01.20,3,1,2021,20,3
10919703,2021.01.20,3,1,2021,20,3
10919803,2021.01.20,3,1,2021,20,3
10919903,2021.01.19,2,1,2021,19,3
10920403,2021.01.19,2,1,2021,19,3
10920503,2021.01.19,2,1,2021,19,3
10920703,2021.01.20,3,1,2021,20,3
10920803,2021.01.24,0,1,2021,24,3
10921203,2021.01.24,0,1,2021,24,3
10921303,2021.01.20,3,1,2021,20,3
10921403,2021.01.19,2,1,2021,19,3
10921503,2021.01.21,4,1,2021,21,3
10921603,2021.01.21,4,1,2021,21,3
10921703,2021.01.22,5,1,2021,22,3
10921803,2021.01.20,3,1,2021,20,3
10922003,2021.01.19,2,1,2021,19,3
10922103,2021.01.19,2,1,2021,19,3
10922403,2021.01.19,2,1,2021,19,3
10922703,2021.01.20,3,1,2021,20,3
10922903,2021.01.23,6,1,2021,23,3
10923303,2021.01.19,2,1,2021,19,3
10923403,2021.01.19,2,1,2021,19,3
10923503,2021.01.22,5,1,2021,22,3
10923603,2021.01.20,3,1,2021,20,3
10923703,2021.01.20,3,1,2021,20,3
10923903,2021.01.19,2,1,2021,19,3
10924003,2021.01.21,4,1,2021,21,3
10924103,2021.01.20,3,1,2021,20,3
10924203,2021.01.20,3,1,2021,20,3
10924303,2021.01.24,0,1,2021,24,3
10924503,2021.01.21,4,1,2021,21,3
10924603,2021.01.19,2,1,2021,19,3
10925103,2021.01.21,4,1,2021,21,3
10925203,2021.01.20,3,1,2021,20,3
10925503,2021.01.19,2,1,2021,19,3
10925703,2021.01.20,3,1,2021,20,3
10925803,2021.01.20,3,1,2021,20,3
10926303,2021.01.20,3,1,2021,20,3
10926403,2021.01.23,6,1,2021,23,3
10926503,2021.01.19,2,1,2021,19,3
10926603,2021.01.19,2,1,2021,19,3
10926703,2021.01.19,2,1,2021,19,3
10926803,2021.01.19,2,1,2021,19,3
10927003,2021.01.21,4,1,2021,21,3
10927103,2021.01.19,2,1,2021,19,3
10927203,2021.01.19,2,1,2021,19,3
10927303,2021.01.21,4,1,2021,21,3
10927403,2021.01.20,3,1,2021,20,3
10927503,2021.01.19,2,1,2021,19,3
10927603,2021.01.19,2,1,2021,19,3
10927703,2021.01.20,3,1,2021,20,3
10927803,2021.01.21,4,1,2021,21,3
10927903,2021.01.20,3,1,2021,20,3
10928003,2021.01.19,2,1,2021,19,3
10928203,2021.01.19,2,1,2021,19,3
10928303,2021.01.19,2,1,2021,19,3
10928403,2021.01.21,4,1,2021,21,3
10928503,2021.01.20,3,1,2021,20,3
10928603,2021.01.19,2,1,2021,19,3
10928703,2021.01.19,2,1,2021,19,3
10928803,2021.01.19,2,1,2021,19,3
10929003,2021.01.19,2,1,2021,19,3
10929103,2021.01.19,2,1,2021,19,3
10929303,2021.01.19,2,1,2021,19,3
10929403,2021.01.19,2,1,2021,19,3
10929603,2021.01.19,2,1,2021,19,3
10929903,2021.01.19,2,1,2021,19,3
10930003,2021.01.24,0,1,2021,24,3
10930203,2021.01.19,2,1,2021,19,3
10930303,2021.01.20,3,1,2021,20,3
10930403,2021.01.22,5,1,2021,22,3
10930503,2021.01.19,2,1,2021,19,3
10930703,2021.01.21,4,1,2021,21,3
10931003,2021.01.19,2,1,2021,19,3
10931103,2021.01.19,2,1,2021,19,3
10931203,2021.01.23,6,1,2021,23,3
10931303,2021.01.19,2,1,2021,19,3
10931403,2021.01.19,2,1,2021,19,3
10931503,2021.01.19,2,1,2021,19,3
10931603,2021.01.19,2,1,2021,19,3
10931803,2021.01.19,2,1,2021,19,3
10931903,2021.01.19,2,1,2021,19,3
10932003,2021.01.19,2,1,2021,19,3
10932103,2021.01.19,2,1,2021,19,3
10932203,2021.01.19,2,1,2021,19,3
10932303,2021.01.19,2,1,2021,19,3
10932403,2021.01.20,3,1,2021,20,3
10932503,2021.01.19,2,1,2021,19,3
10932603,2021.01.19,2,1,2021,19,3
10932703,2021.01.19,2,1,2021,19,3
10932803,2021.01.19,2,1,2021,19,3
10932903,2021.01.19,2,1,2021,19,3
10933003,2021.01.19,2,1,2021,19,3
10933203,2021.01.19,2,1,2021,19,3
10933303,2021.01.19,2,1,2021,19,3
10933503,2021.01.20,3,1,2021,20,3
10933603,2021.01.21,4,1,2021,21,3
10933803,2021.01.19,2,1,2021,19,3
10933903,2021.01.21,4,1,2021,21,3
10934003,2021.01.19,2,1,2021,19,3
10934103,2021.01.20,3,1,2021,20,3
10934303,2021.01.19,2,1,2021,19,3
10934403,2021.01.19,2,1,2021,19,3
10934503,2021.01.19,2,1,2021,19,3
10934603,2021.01.19,2,1,2021,19,3
10934703,2021.01.19,2,1,2021,19,3
10934803,2021.01.19,2,1,2021,19,3
10934903,2021.01.21,4,1,2021,21,3
10935003,2021.01.19,2,1,2021,19,3
10935103,2021.01.20,3,1,2021,20,3
10935403,2021.01.21,4,1,2021,21,3
10935503,2021.01.19,2,1,2021,19,3
10935703,2021.01.19,2,1,2021,19,3
10935803,2021.01.19,2,1,2021,19,3
10935903,2021.01.19,2,1,2021,19,3
10936003,2021.01.23,6,1,2021,23,3
10936103,2021.01.19,2,1,2021,19,3
10936203,2021.01.19,2,1,2021,19,3
10936403,2021.01.19,2,1,2021,19,3
10936503,2021.01.19,2,1,2021,19,3
10936703,2021.01.19,2,1,2021,19,3
10936803,2021.01.19,2,1,2021,19,3
10936903,2021.01.19,2,1,2021,19,3
10937103,2021.01.19,2,1,2021,19,3
10937203,2021.01.23,6,1,2021,23,3
10937303,2021.01.19,2,1,2021,19,3
10937603,2021.01.19,2,1,2021,19,3
10937703,2021.01.19,2,1,2021,19,3
10937803,2021.01.19,2,1,2021,19,3
10937903,2021.01.19,2,1,2021,19,3
10938103,2021.01.20,3,1,2021,20,3
10938203,2021.01.23,6,1,2021,23,3
10938403,2021.01.19,2,1,2021,19,3
10938503,2021.01.20,3,1,2021,20,3
10938703,2021.01.19,2,1,2021,19,3
10938803,2021.01.19,2,1,2021,19,3
10938903,2021.01.20,3,1,2021,20,3
10939103,2021.01.20,3,1,2021,20,3
10939203,2021.01.19,2,1,2021,19,3
11186203,2021.01.19,2,1,2021,19,3
11186403,2021.01.19,2,1,2021,19,3
11186503,2021.01.19,2,1,2021,19,3
11186603,2021.01.19,2,1,2021,19,3
11186703,2021.01.20,3,1,2021,20,3
11186803,2021.01.19,2,1,2021,19,3
11186903,2021.01.19,2,1,2021,19,3
11187203,2021.01.19,2,1,2021,19,3
11187303,2021.01.19,2,1,2021,19,3
11187403,2021.01.19,2,1,2021,19,3
11187703,2021.01.20,3,1,2021,20,3
11187903,2021.01.19,2,1,2021,19,3
11188003,2021.01.19,2,1,2021,19,3
11188103,2021.01.19,2,1,2021,19,3
11188203,2021.01.19,2,1,2021,19,3
11188403,2021.01.19,2,1,2021,19,3
11188603,2021.01.19,2,1,2021,19,3
11188703,2021.01.19,2,1,2021,19,3
11188803,2021.01.19,2,1,2021,19,3
11188903,2021.01.19,2,1,2021,19,3
11189203,2021.01.20,3,1,2021,20,3
11189303,2021.01.19,2,1,2021,19,3
11189503,2021.01.19,2,1,2021,19,3
11189803,2021.01.20,3,1,2021,20,3
11190103,2021.01.19,2,1,2021,19,3
11190403,2021.01.19,2,1,2021,19,3
11190903,2021.01.19,2,1,2021,19,3
11191103,2021.01.19,2,1,2021,19,3
11191303,2021.01.19,2,1,2021,19,3
11191403,2021.01.19,2,1,2021,19,3
11191503,2021.01.19,2,1,2021,19,3
11191803,2021.01.19,2,1,2021,19,3
11192003,2021.01.19,2,1,2021,19,3
11192103,2021.01.19,2,1,2021,19,3
11192203,2021.01.19,2,1,2021,19,3
11192303,2021.01.20,3,1,2021,20,3
11192403,2021.01.20,3,1,2021,20,3
11192803,2021.01.19,2,1,2021,19,3
11192903,2021.01.19,2,1,2021,19,3
11193003,2021.01.19,2,1,2021,19,3
11193403,2021.01.19,2,1,2021,19,3
11193603,2021.01.19,2,1,2021,19,3
11193803,2021.01.19,2,1,2021,19,3
11193903,2021.01.19,2,1,2021,19,3
11194103,2021.01.19,2,1,2021,19,3
11194203,2021.01.19,2,1,2021,19,3
11194403,2021.01.19,2,1,2021,19,3
11194603,2021.01.19,2,1,2021,19,3
11204203,2021.01.19,2,1,2021,19,3
11204303,2021.01.25,1,1,2021,25,3
11204403,2021.01.25,1,1,2021,25,3
11204503,2021.01.25,1,1,2021,25,3
10783405,2021.02.21,0,2,2021,21,4
10783505,2021.02.21,0,2,2021,21,4
10783605,2021.02.21,0,2,2021,21,4
10783705,2021.02.21,0,2,2021,21,4
10783905,2021.02.20,6,2,2021,20,4
10784105,2021.02.21,0,2,2021,21,4
10784205,2021.02.21,0,2,2021,21,4
10784305,2021.02.20,6,2,2021,20,4
10784405,2021.02.18,4,2,2021,18,4
10784705,2021.02.19,5,2,2021,19,4
10784905,2021.02.19,5,2,2021,19,4
10785005,2021.02.19,5,2,2021,19,4
10785205,2021.02.21,0,2,2021,21,4
10785405,2021.02.21,0,2,2021,21,4
10785505,2021.02.16,2,2,2021,16,4
10785605,2021.02.16,2,2,2021,16,4
10785805,2021.02.21,0,2,2021,21,4
10785905,2021.02.21,0,2,2021,21,4
10786105,2021.02.18,4,2,2021,18,4
10786205,2021.02.21,0,2,2021,21,4
10786305,2021.02.20,6,2,2021,20,4
10786405,2021.02.21,0,2,2021,21,4
10786605,2021.02.19,5,2,2021,19,4
10787005,2021.02.16,2,2,2021,16,4
10787105,2021.02.19,5,2,2021,19,4
10787205,2021.02.19,5,2,2021,19,4
10787305,2021.02.19,5,2,2021,19,4
10787505,2021.02.19,5,2,2021,19,4
10787705,2021.02.21,0,2,2021,21,4
10787805,2021.02.19,5,2,2021,19,4
10787905,2021.02.16,2,2,2021,16,4
10788005,2021.02.21,0,2,2021,21,4
10788105,2021.02.21,0,2,2021,21,4
10788205,2021.02.20,6,2,2021,20,4
10788405,2021.02.21,0,2,2021,21,4
10788505,2021.02.16,2,2,2021,16,4
10788605,2021.02.19,5,2,2021,19,4
10788705,2021.02.16,2,2,2021,16,4
10789005,2021.02.16,2,2,2021,16,4
10789105,2021.02.18,4,2,2021,18,4
10789305,2021.02.20,6,2,2021,20,4
10789405,2021.02.21,0,2,2021,21,4
10789505,2021.02.16,2,2,2021,16,4
10789605,2021.02.20,6,2,2021,20,4
10789805,2021.02.18,4,2,2021,18,4
10789905,2021.02.21,0,2,2021,21,4
10790005,2021.02.21,0,2,2021,21,4
10790105,2021.02.21,0,2,2021,21,4
10790205,2021.02.20,6,2,2021,20,4
10790305,2021.02.16,2,2,2021,16,4
10790505,2021.02.16,2,2,2021,16,4
10790705,2021.02.20,6,2,2021,20,4
10790905,2021.02.21,0,2,2021,21,4
10791105,2021.02.19,5,2,2021,19,4
10791205,2021.02.21,0,2,2021,21,4
10791405,2021.02.20,6,2,2021,20,4
10791505,2021.02.19,5,2,2021,19,4
10791605,2021.02.20,6,2,2021,20,4
10791805,2021.02.21,0,2,2021,21,4
10792105,2021.02.18,4,2,2021,18,4
10792205,2021.02.20,6,2,2021,20,4
10792305,2021.02.21,0,2,2021,21,4
10792405,2021.02.21,0,2,2021,21,4
10792605,2021.02.16,2,2,2021,16,4
10793205,2021.02.20,6,2,2021,20,4
10793305,2021.02.19,5,2,2021,19,4
10793605,2021.02.18,4,2,2021,18,4
10793905,2021.02.16,2,2,2021,16,4
10794305,2021.02.21,0,2,2021,21,4
10794405,2021.02.21,0,2,2021,21,4
10794505,2021.02.18,4,2,2021,18,4
10794605,2021.02.20,6,2,2021,20,4
10794705,2021.02.19,5,2,2021,19,4
10794805,2021.02.21,0,2,2021,21,4
10794905,2021.02.21,0,2,2021,21,4
10795005,2021.02.20,6,2,2021,20,4
10795105,2021.02.16,2,2,2021,16,4
10795405,2021.02.17,3,2,2021,17,4
10795505,2021.02.20,6,2,2021,20,4
10795605,2021.02.18,4,2,2021,18,4
10795705,2021.02.20,6,2,2021,20,4
10795905,2021.02.16,2,2,2021,16,4
10796105,2021.02.21,0,2,2021,21,4
10796305,2021.02.21,0,2,2021,21,4
10796405,2021.02.16,2,2,2021,16,4
10796505,2021.02.16,2,2,2021,16,4
10796605,2021.02.18,4,2,2021,18,4
10796705,2021.02.20,6,2,2021,20,4
10796805,2021.02.16,2,2,2021,16,4
10797005,2021.02.21,0,2,2021,21,4
10797105,2021.02.17,3,2,2021,17,4
10797205,2021.02.19,5,2,2021,19,4
10797305,2021.02.18,4,2,2021,18,4
10797405,2021.02.18,4,2,2021,18,4
10797605,2021.02.19,5,2,2021,19,4
10797805,2021.02.21,0,2,2021,21,4
10798005,2021.02.16,2,2,2021,16,4
10798105,2021.02.21,0,2,2021,21,4
10798205,2021.02.21,0,2,2021,21,4
10798405,2021.02.19,5,2,2021,19,4
10798605,2021.02.19,5,2,2021,19,4
10798805,2021.02.20,6,2,2021,20,4
10798905,2021.02.21,0,2,2021,21,4
10799105,2021.02.21,0,2,2021,21,4
10799205,2021.02.21,0,2,2021,21,4
10799405,2021.02.16,2,2,2021,16,4
10799505,2021.02.21,0,2,2021,21,4
10799605,2021.02.16,2,2,2021,16,4
10799805,2021.02.18,4,2,2021,18,4
10800005,2021.02.21,0,2,2021,21,4
10800205,2021.02.18,4,2,2021,18,4
10800305,2021.02.21,0,2,2021,21,4
10800405,2021.02.16,2,2,2021,16,4
10800505,2021.02.20,6,2,2021,20,4
10800705,2021.02.21,0,2,2021,21,4
10800805,2021.02.20,6,2,2021,20,4
10800905,2021.02.19,5,2,2021,19,4
10801005,2021.02.20,6,2,2021,20,4
10801105,2021.02.21,0,2,2021,21,4
10801205,2021.02.21,0,2,2021,21,4
10801505,2021.02.20,6,2,2021,20,4
10801805,2021.02.21,0,2,2021,21,4
10801905,2021.02.20,6,2,2021,20,4
10802205,2021.02.21,0,2,2021,21,4
10802305,2021.02.20,6,2,2021,20,4
10802405,2021.02.21,0,2,2021,21,4
10802905,2021.02.16,2,2,2021,16,4
10803005,2021.02.21,0,2,2021,21,4
10803205,2021.02.20,6,2,2021,20,4
10803405,2021.02.19,5,2,2021,19,4
10803505,2021.02.16,2,2,2021,16,4
10803605,2021.02.16,2,2,2021,16,4
10803705,2021.02.21,0,2,2021,21,4
10803805,2021.02.20,6,2,2021,20,4
10803905,2021.02.19,5,2,2021,19,4
10804105,2021.02.19,5,2,2021,19,4
10804205,2021.02.21,0,2,2021,21,4
10804305,2021.02.21,0,2,2021,21,4
10804505,2021.02.18,4,2,2021,18,4
10804605,2021.02.20,6,2,2021,20,4
